,0,1,0
144,0.048173645433569015,-0.018703287251285925,1
145,-0.05414483308969779,0.030151208235674326,0
146,-0.15301909115591766,-0.013892077763204556,1
147,0.04222221019030094,0.021188495254332567,0
148,0.10193342748970956,0.017843767788051388,0
149,0.2625598887657433,0.010690595106891292,0
150,-0.08086653759102203,-0.024755057200711604,1
151,-0.09312251319603691,-0.014268045611358221,1
152,-0.16626889633622072,-0.02025851622422799,1
153,0.16820804656724467,0.014592832180227519,0
154,0.19288439996222245,-0.027251768699062037,1
155,0.11720253803933807,0.020763285250824836,0
156,-0.038499059389504695,-0.024369009552073155,1
157,0.12459352019177791,0.018660967571630594,0
158,0.06552559329932746,-0.021332256390332097,1
159,0.00220229650995715,0.02695631047300604,0
160,0.10795780133946717,-0.030005011247140577,1
161,0.014235084933455355,0.02816156204125346,0
162,-0.023805537100511902,-0.01874107371798643,1
163,-0.19825236049070963,0.04037292182177289,0
164,0.002789960741241718,0.02263201435212433,0
165,0.012629301272997608,-0.025502655678327192,1
166,0.1399568513334375,0.02161594058453982,0
167,-0.10715122811527303,-0.021700080247448576,1
168,-0.11906891094502291,-0.009485963706350041,1
169,-0.21462207649884166,-0.005006406332322935,1
170,-0.15407802198985987,-0.014672098886334998,1
171,0.13968492983754893,0.012001174218875177,0
172,-0.05964024153473488,-0.016385094976771042,1
173,-0.16881435431388464,0.031550557333281666,0
174,-0.24453096306156114,-0.013112747251437256,1
175,0.16060631812259996,0.01143574260831416,0
176,-0.06721462528441387,0.023644225654122004,0
177,-0.059667044900221664,0.024932460293863923,0
178,0.13875019276258663,0.01327647794986884,0
179,-0.08741919741505134,0.02508168069477133,0
180,-0.18106607547053905,-0.017723620687669465,1
181,0.15893417646051428,-0.03387389588976463,1
182,-0.06583342324927893,0.03067659801239354,0
183,-0.058237278566372015,-0.016977111573721386,1
184,0.060258545690794856,0.033734446894621024,0
185,-0.11974921901510206,-0.015334598514673342,1
186,0.14390435067579926,0.0191901321264657,0
187,0.06333455447998068,-0.03301451489232608,1
188,-0.039918113747127566,0.026258595218061048,0
189,0.08064325296932436,-0.031930798647979736,1
190,0.04744400465481637,0.01572178590109675,0
191,-0.07819493415420038,0.019794025040216854,0
192,-0.39347828431735155,-0.004858422153960077,1
193,0.12592639808597383,0.015841335148508807,0
194,-0.27005155922121077,-0.016363468979972026,1
195,-0.16131758403350419,-0.01986856186849907,1
196,-0.23593422683053974,-0.01266213648939752,1
197,0.07484174885088477,0.016129937293097134,0
198,0.10653155664155915,0.02635785788439608,0
199,0.18773457917699815,0.01402168236940184,0
200,0.21663048149159486,0.015418808632462862,0
201,-0.027710669015893204,-0.028905745674353504,1
202,0.11998599038058518,-0.030915569293482277,1
203,0.05157198959336796,-0.029319285089744088,1
204,-0.009850732744360357,-0.029720465506539444,1
205,-0.17031171011391594,-0.016235289709030935,1
206,0.15563283620417362,0.018274607264437887,0
207,-0.010184397739551623,0.016573336512372135,0
208,0.03131656009797184,-0.027473849774577744,1
209,0.05729535835212175,-0.03396967287075033,1
210,-0.021642999065949808,0.02832385966554814,0
211,0.0005818157854034746,0.019851431127632803,0
212,-0.04586913736228314,-0.023827871656232284,1
213,0.0342206835663872,0.02103211894293893,0
214,0.0005498132718788217,-0.020341320186874356,1
215,-0.2795576173101564,0.043516279937101124,0
216,-0.17746852966975518,-0.020489866619692692,1
217,-0.39863395450557104,0.0007777141320866368,1
218,-0.07486592981546214,-0.02059328957193282,1
219,-0.07285634977299127,0.025100625681703705,0
220,-0.05983115135733402,0.03033164657741014,0
221,-0.05948269304576752,-0.024993156740142207,1
222,0.060807892795129055,-0.02503344912409312,1
223,-0.0647154085859528,-0.02162054707307312,1
224,-0.026173099498955372,0.018445396621999552,0
225,-0.0033529127514911328,0.031515661146254294,0
226,-0.013949704135357207,-0.02830407911541851,1
227,-0.009647678483075382,0.025965453619300683,0
228,-0.05958429977575512,-0.0259357798852281,1
229,-0.04439645140333652,0.026365409390034147,0
230,0.33902751637014483,0.0096264527430991,0
231,0.0988785247389437,0.027107125115814614,0
232,0.43185866467500983,0.0030645695493427723,0
233,-0.025131769120128617,-0.021655822308227296,1
234,-0.14952705748800402,-0.01208280474870941,1
235,0.29724973255419795,0.009874367590902718,0
236,-0.0838572310749914,0.025337870464627463,0
237,0.03954213522204026,0.021973263746534608,0
238,-0.07465259458407732,0.02710833141468251,0
239,-0.034007274822570904,-0.023173259236806173,1
240,-0.02709539127267033,-0.013691845229969473,1
241,-0.09580177392052369,-0.012008954138408265,1
242,0.00439818805730097,0.023599970948618872,0
243,0.00312415697090758,-0.02820819821743894,1
244,0.11707322232719702,-0.028991545823864644,1
245,0.05104398693109881,0.02134955357102266,0
246,0.140839107182431,0.016475030284047888,0
247,0.11161358286694051,-0.03327516006999083,1
248,0.0187598709412075,-0.022989225914389996,1
249,0.17009139132979487,0.012831565153219659,0
250,-0.11488841676338275,-0.019437419286966136,1
251,0.036682450799540384,0.03089220798471745,0
252,0.03152438829611002,-0.017986166014780165,1
253,-0.09100558584490304,0.027356415261190672,0
254,-0.2191207379425109,-0.017117775535449648,1
255,-0.005054128915246296,0.021604110863916972,0
256,0.18147087019159133,0.019484220927691826,0
257,-0.07489103789458189,-0.015507649177347973,1
258,0.1124029387705107,-0.027994545293075795,1
259,-0.09128179569257285,0.0330949780256673,0
260,0.2784104277026303,-0.033409993296733,1
261,0.13423690020001705,0.019130934886677463,0
262,0.17400896067267116,0.010113878823843311,0
263,0.007674221069294714,-0.029733528038486327,1
264,-0.24647845335115315,0.03391187814598619,0
265,0.16955103395068868,0.02030994973873137,0
266,0.011261103923354622,0.018322889253576145,0
267,0.13117590802201406,-0.02731282223916787,1
268,-0.363023251953397,0.0020548349095909193,1
269,-0.05867425438297077,-0.020339169284908407,1
270,0.11647084279993507,-0.033666349627360564,1
271,0.06220371875606261,0.025488221561069505,0
272,-0.17976608942788644,-0.016491988106772833,1
273,0.22180060089429993,0.01262700861843508,0
274,-0.12211234848724616,-0.019580166841082138,1
275,-0.08459304883882797,-0.018498309617621975,1
276,0.031066806139178418,0.03294778880751026,0
277,0.07856596760505676,0.020461191279189758,0
278,0.23223123565818993,0.020347941930225693,0
279,-0.06992816245674283,0.036375789985070975,0
